block_number,miner_reward,fee_recipient_eth_diff,miner,fee_recipient,coinbase_transfers,eth_sent_to_fee_recipient,gas_used,gas_price,effective_priority_fee
15758964,117247441645002424,117247441645002424,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,40983298827634311,40983298827634311,13340265,8788988947,8788988947
15758965,76439525863346030,76439525863346030,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,537026968547116,537026968547116,11385554,6713729157,6713729157
15758967,67115765666404380,67115765666404380,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,842183014059696,842183014059696,15414365,4354105126,4354105126
15758968,7763086056357952,7763086056357952,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,995026,7801892670,7801892670
15758971,37304610128614421,37304610128614421,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2906505330490113,2906505330490113,14309902,2606908847,2606908847
15758972,42259416076885183,42259416076885183,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2681508439344558,2681508439344558,11512449,3670758157,3670758157
15758976,21837003399797752,21837003399797752,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,328529225930963,328529225930963,8768491,2490394687,2490394687
15758979,36880464138050620,36880464138050620,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,7228069861655789,7228069861655789,11759617,3136196029,3136196029
15758981,47260391490329702,47260391490329702,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4074467135046370,4074467135046370,13772671,3431461587,3431461587
15758984,102067191273116064,102067191273116064,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,13683274614481144,13683274614481144,29546780,3454426887,3454426887
15758986,16496043256897078,16496043256897078,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7082285,2329197886,2329197886
15758998,60502106557417078,60502106557417078,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1695975497949630,1695975497949630,8670532,6977900151,6977900151
15759005,73698336181823931,73698336181823931,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,15988532,4609449834,4609449834
15759006,21740517789190726,21740517789190726,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11079697,1962194253,1962194253
15759009,66285763119719890,66285763119719890,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,13851241529949502,13851241529949502,9268711,7151562188,7151562188
15759010,48725589569870429,48725589569870429,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8860002218505555,8860002218505555,5176259,9413282753,9413282753
15759013,4500135337808259,4500135337808259,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,911182829880000,911182829880000,774283,5812003282,5812003282
15759018,71832834838073223,71832834838073223,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4330639604763814,4330639604763814,27626768,2600117206,2600117206
15759020,29838898240833734,29838898240833734,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1931569216080000,1931569216080000,7755141,3847628075,3847628075
15759027,39316110039841155,39316110039841155,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2299655087300000,2299655087300000,29211172,1345927169,1345927169
15759040,16101226255004937,16101226255004937,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2444645411716974,2444645411716974,4823168,3338309230,3338309230
15759045,44553684989941256,44553684989941256,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9970763,4468432856,4468432856
15759047,72783525951947687,72783525951947687,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,5146838,14141406034,14141406034
15759048,56534181457600041,56534181457600041,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,206267308889230,206267308889230,3122953,18102796122,18102796122
15759049,12711028261870449,12711028261870449,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,129759,97958740911,97958740911
15759055,38828311074620137,38828311074620137,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,834759079834976,834759079834976,8661914,4482647954,4482647954
15759061,83060681564005517,83060681564005517,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1263238,65752203119,65752203119
15759064,51099023517296615,51099023517296615,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,581964232771935,581964232771935,12062795,4236084880,4236084880
15759065,68283009492695282,68283009492695282,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11506500,5934298830,5934298830
15759069,34962015498018891,34962015498018891,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,12565749,2782326425,2782326425
15759076,56648102072217814,56648102072217814,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2619475694888656,2619475694888656,11349974,4991033642,4991033642
15759079,22484832936761123,22484832936761123,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1358367,16552840975,16552840975
15759084,35021614331010084,35021614331010084,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,651737044255500,651737044255500,9571300,3659023782,3659023782
15759087,30263092334534702,30263092334534702,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,4100502,7380338391,7380338391
15759090,40931161927164358,40931161927164358,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6621912,6181169717,6181169717
15759098,77027743594359022,77027743594359022,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,46764781421201,46764781421201,25623046,3006189958,3006189958
15759104,96119857246193397,96119857246193397,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,5735794357158216,5735794357158216,29904939,3214180013,3214180013
15759110,71707771486294552,71707771486294552,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16279130,4404889664,4404889664
15759115,85364157109916406,85364157109916406,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,17394562649677499,17394562649677499,15911889,5364803456,5364803456
15759129,31143522988936293,31143522988936293,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1097872982976000,1097872982976000,8551633,3641821741,3641821741
15759130,131962030101400289,131962030101400289,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,6909614750551437,6909614750551437,18015135,7325064735,7325064735
15759140,70537489467689038,70537489467689038,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4959380343813517,4959380343813517,11979364,5888249949,5888249949
15759147,114627970446940554,114627970446940554,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16591143,6908985742,6908985742
15759151,21806034539561241,21806034539561241,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,779712182244818,779712182244818,6551642,3328331209,3328331209
15759152,36577110041162817,36577110041162817,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,4019591,9099709408,9099709408
15759156,88141601989049096,88141601989049096,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,26538173,3321313866,3321313866
15759159,18024196858638006,18024196858638006,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,581964380239455,581964380239455,7739260,2328930267,2328930267
15759165,156877356724914314,156877356724914314,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10454508,15005713968,15005713968
15759173,22970441837554444,22970441837554444,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,2052741,11190131554,11190131554
15759174,21476762951743657,21476762951743657,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,779916437136604,779916437136604,7531641,2851538323,2851538323
15759176,34594606676377149,34594606676377149,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6349828,5448117126,5448117126
15759178,46747222509318140,46747222509318140,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1119468863200000,1119468863200000,7459253,6267011255,6267011255
15759182,89478370823879896,89478370823879896,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,14765794,6059841470,6059841470
15759184,10044095729853948,10044095729853948,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1552887,6468014562,6468014562
15759185,35128772549440188,35128772549440188,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,19959975303889224,19959975303889224,8159529,4305245137,4305245137
15759187,158764909018879724,158764909018879724,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,33186396156171024,33186396156171024,24636775,6444224498,6444224498
15759193,98680703577366501,98680703577366501,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10763006,9168507717,9168507717
15759194,32871118970846712,32871118970846712,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1264817960026049,1264817960026049,4735135,6941960254,6941960254
15759197,23375323263835368,23375323263835368,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,622375476818283,622375476818283,7156279,3266407481,3266407481
15759199,71076113862882010,71076113862882010,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,204499362410691,204499362410691,21595744,3291209317,3291209317
15759200,314697334685294883,314697334685294883,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6345907,49590599844,49590599844
15759206,76343309510618392,76343309510618392,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,21351481,3575551012,3575551012
15759207,19786342561825788,19786342561825788,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11241571,1760104754,1760104754
15759210,18563441457383911,18563441457383911,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,581964456968649,581964456968649,6437952,2883438934,2883438934
15759213,66769653663612861,66769653663612861,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3644975983994512,3644975983994512,27391900,2437569269,2437569269
15759217,36497441022408264,36497441022408264,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3326549530083023,3326549530083023,15584129,2341962199,2341962199
15759218,37792122495147888,37792122495147888,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1344740130079003,1344740130079003,3125442,12091768938,12091768938
15759229,10578027190320551,10578027190320551,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,3964177,2668404359,2668404359
15759232,35264980458215598,35264980458215598,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,26478734,1331822754,1331822754
15759238,17216021008461209,17216021008461209,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,656021293132462,656021293132462,5684077,3028815585,3028815585
15759242,41313054154642634,41313054154642634,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11627063,3553180554,3553180554
15759251,34953875069037262,34953875069037262,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,28893298,1209757192,1209757192
15759256,19677903825559427,19677903825559427,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11347034,1734189200,1734189200
15759262,22701602181736901,22701602181736901,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,4676108315380870,4676108315380870,5596201,4056609507,4056609507
15759263,110276231858924796,110276231858924796,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,6279507,17561288148,17561288148
15759267,48651425272236978,48651425272236978,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,132117101190405,132117101190405,21914028,2220104184,2220104184
15759270,28926954076003094,28926954076003094,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,9458622,3058263040,3058263040
15759273,7234375054228059,7234375054228059,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,984333565543423,984333565543423,1588825,4553286267,4553286267
15759278,124767843400405124,124767843400405124,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,26014859,4796022280,4796022280
15759280,21555580499361441,21555580499361441,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,3852296,5595515116,5595515116
15759281,76569140196139712,76569140196139712,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7202261,10631264292,10631264292
15759283,95002940246299028,95002940246299028,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,25690710,3697949190,3697949190
15759284,30702643112703048,30702643112703048,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10526004,2916837492,2916837492
15759292,21683009321134136,21683009321134136,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1076523,20141705584,20141705584
15759297,43539213959150578,43539213959150578,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,555651946410000,555651946410000,7915775,5500309692,5500309692
15759304,17874923782491236,17874923782491236,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7146514,2501208810,2501208810
15759307,42190477278994071,42190477278994071,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,1713993,24615314811,24615314811
15759311,28853255742846319,28853255742846319,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8424385,3424968795,3424968795
15759315,72981632818454021,72981632818454021,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1009380799969235,1009380799969235,28944908,2521397988,2521397988
15759322,50796869582555444,50796869582555444,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,16611246,3057980694,3057980694
15759323,28048773889743352,28048773889743352,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7264048,3861314502,3861314502
15759324,23882974671270132,23882974671270132,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8249554,2895062529,2895062529
15759325,15242955454706459,15242955454706459,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,5978322,2549704658,2549704658
15759330,36544988792552190,36544988792552190,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,11195943,3264127799,3264127799
15759334,28796057392778719,28796057392778719,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,145933890303504,145933890303504,13844136,2080018384,2080018384
15759342,144511046353771041,144511046353771041,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,3533373,40898893593,40898893593
15759343,55357594841423892,55357594841423892,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,2206631278502201,2206631278502201,21225589,2608059302,2608059302
15759345,37081214828395430,37081214828395430,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,13863026,2674828340,2674828340
15759355,63547787233213516,63547787233213516,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1425713928078564,1425713928078564,20696998,3070386692,3070386692
15759356,30679932220613226,30679932220613226,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,10963415113767491,10963415113767491,5288333,5801437281,5801437281
15759361,122286176007487756,122286176007487756,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,3494469,34994208278,34994208278
15759364,28364879204220397,28364879204220397,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,7634118,3715541101,3715541101
15759365,86932094895307302,86932094895307302,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,6424495953811333,6424495953811333,2093754,41519727195,41519727195
15759369,26377627684625600,26377627684625600,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8186573,3222059790,3222059790
15759377,75725068708839433,75725068708839433,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,403562763791744,403562763791744,16012438,4729140478,4729140478
15759379,22057406208165488,22057406208165488,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,687528099528000,687528099528000,7695446,2866293416,2866293416
15759386,27809844975965726,27809844975965726,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,16709022828176633,16709022828176633,3363537,8268035991,8268035991
15759387,51432156735497537,51432156735497537,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10732074,4792378130,4792378130
15759393,232832808485905363,232832808485905363,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,178062517674288334,178062517674288334,14719290,15818209199,15818209199
15759395,50217841963956699,50217841963956699,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,8852087118244943,8852087118244943,11931074,4208995934,4208995934
15759400,91721361437982254,91721361437982254,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,13083855904572633,13083855904572633,17317807,5296361221,5296361221
15759404,25372140766209140,25372140766209140,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1315386847770624,1315386847770624,1711863,14821361736,14821361736
15759405,87627265835369680,87627265835369680,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1440394883217816,1440394883217816,7061609,12408965978,12408965978
15759407,48545090517418554,48545090517418554,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,20229353319729213,20229353319729213,10989421,4417438418,4417438418
15759408,62455790384110835,62455790384110835,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,27402088931167575,27402088931167575,10227450,6106682543,6106682543
15759409,54315470483446340,54315470483446340,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,11114136354442355,11114136354442355,17780001,3054863184,3054863184
15759410,7231149730191108,7231149730191108,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,983582696535530,983582696535530,738564,9790823449,9790823449
15759412,70244830374693450,70244830374693450,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,18256646203923586,18256646203923586,14435497,4866117901,4866117901
15759413,90190955401089990,90190955401089990,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,3001273308469508,3001273308469508,7971201,11314600572,11314600572
15759414,73654700523228537,73654700523228537,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,8460562,8705651057,8705651057
15759416,56301349031800695,56301349031800695,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1110118880177445,1110118880177445,8388155,6712006279,6712006279
15759418,26269527609326497,26269527609326497,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,1554768146245861,1554768146245861,13050567,2012903164,2012903164
15759419,56571269831750652,56571269831750652,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5,0,0,10008055,5652573834,5652573834
